HF:Financing scheme,HC:Function,HP:Provider,LOCATION:Country,TIME:Year,MSR:Value
HFTOT:All financing schemes,HC6:Preventive care,HP1:Hospitals,DEU:Germany,2017,9.036
HFTOT:All financing schemes,HC6:Preventive care,HP1:Hospitals,DEU:Germany,2018,9.478
HFTOT:All financing schemes,HC6:Preventive care,HP1:Hospitals,DEU:Germany,2019,9.694
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2010,71.135
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2011,71.711
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2012,73.103
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2013,76.163
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2014,81.586
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2015,84.609
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2016,89.211
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2017,93.495
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2018,101.293
HFTOT:All financing schemes,HC6:Preventive care,HP3:Providers of ambulatory health care,DEU:Germany,2019,110.894
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2010,1.011
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2011,0.975
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2012,0.972
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2013,0.993
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2014,1.022
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2015,1.017
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2016,1.546
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2017,1.743
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2018,1.752
HFTOT:All financing schemes,HC6:Preventive care,HP4:Providers of ancillary services,DEU:Germany,2019,1.826
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2010,34.401
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2011,32.214
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2012,36.265
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2013,38.466
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2014,40.123
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2015,40.215
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2016,42.408
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2017,43.988
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2018,45.834
HFTOT:All financing schemes,HC6:Preventive care,HP6:Providers of preventive care,DEU:Germany,2019,46.626
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2010,14.572
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2011,15.289
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2012,16.532
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2013,16.943
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2014,17.579
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2015,17.698
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2016,18.821
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2017,19.541
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2018,20.167
HFTOT:All financing schemes,HC6:Preventive care,HP7:Providers of health care system administration and financing,DEU:Germany,2019,20.906
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2010,16.501
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2011,16.689
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2012,16.914
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2013,17.872
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2014,18.792
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2015,19.404
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2016,23.071
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2017,24.366
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2018,25.962
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,DEU:Germany,2019,27.675
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,GBR:United Kingdom,2013,6.235
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,GBR:United Kingdom,2014,6.067
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,GBR:United Kingdom,2015,6.013
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,GBR:United Kingdom,2016,5.977
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,GBR:United Kingdom,2017,6.098
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,GBR:United Kingdom,2018,6.051
HFTOT:All financing schemes,HC6:Preventive care,HP8:Rest of the economy,GBR:United Kingdom,2019,6.196
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2010,0.187
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2011,0.22
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2012,0.239
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2013,0.208
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2014,0.16
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2015,0.172
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2016,0.209
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2017,0.21
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2018,0.229
HFTOT:All financing schemes,HC6:Preventive care,HP9:Rest of the world,DEU:Germany,2019,0.242
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2013,144.09
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2014,152.055
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2015,155.438
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2016,158.97
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2017,158.178
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2018,160.985
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2019,160.464
HF2HF3:Voluntary schemes/household out-of-pocket payments,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2013,41.654
HF2HF3:Voluntary schemes/household out-of-pocket payments,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2014,43.319
HF2HF3:Voluntary schemes/household out-of-pocket payments,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2015,45.279
HF2HF3:Voluntary schemes/household out-of-pocket payments,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2016,47.803
HF2HF3:Voluntary schemes/household out-of-pocket payments,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2017,50.492
HF2HF3:Voluntary schemes/household out-of-pocket payments,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2018,52.486
HF2HF3:Voluntary schemes/household out-of-pocket payments,HC6:Preventive care,HPTOT:All providers,GBR:United Kingdom,2019,54.366
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2010,236.825
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2011,240.772
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2012,244.06
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2013,248.075
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2014,246.499
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2015,254.171
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2016,270.723
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2017,277.515
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2018,294.826
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP7:Providers of health care system administration and financing,DEU:Germany,2019,288.431
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2010,0.264
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2011,0.33
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2012,0.414
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2013,0.4
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2014,0.415
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2015,0.407
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2016,0.419
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2017,0.452
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2018,0.491
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HP9:Rest of the world,DEU:Germany,2019,0.469
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2013,1488.076
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2014,1533.973
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2015,1590.672
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2016,1659.191
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2017,1719.835
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2018,1766.317
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2019,1807.925
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2013,428.554
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2014,423.299
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2015,429.658
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2016,452.197
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2017,472.051
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2018,492.755
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2019,507.991
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2013,851.277
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2014,866.059
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2015,904.955
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2016,945.999
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2017,966.517
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2018,1007.093
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2019,1043.77
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2013,63.048
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2014,66.261
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2015,67.383
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2016,72.161
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2017,76.288
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2018,81.63
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2019,86.592
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2013,427.95
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2014,432.301
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2015,446.194
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2016,443.305
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2017,453.622
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2018,455.988
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2019,462.683
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2013,59.066
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2014,66.254
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2015,67.107
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2016,66.934
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2017,64.864
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2018,67.124
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2019,66.608
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2013,84.968
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2014,83.431
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2015,78.895
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2016,61.423
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2017,69.513
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2018,80.186
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2019,82.232
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2013,184.516
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2014,189.67
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2015,184.939
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2016,209.009
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2017,221.913
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2018,231.928
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2019,240.509
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2013,7.477
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2014,6.85
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2015,6.819
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2016,7.336
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2017,7.583
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2018,8.932
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2019,8.774
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,POL:Poland,2019,13.968
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2013,96.108
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2014,111.419
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2015,55.122
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2016,71.389
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2017,43.831
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2018,96.7
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2019,193.058
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2013,1381.866
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2014,1426.632
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2015,1481.752
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2016,1543.693
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2017,1599.796
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2018,1641.082
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2019,1677.346
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2013,245.175
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2014,234.936
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2015,237.797
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2016,247.172
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2017,252.234
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2018,260.664
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2019,263.242
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2013,706.471
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2014,716.899
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2015,741.877
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2016,774.936
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2017,794.478
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2018,820.177
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2019,845.368
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2013,54.996
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2014,58.17
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2015,58.382
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2016,62.061
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2017,64.761
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2018,68.311
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2019,71.604
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2013,294.454
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2014,298.188
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2015,307.349
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2016,314.276
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2017,315.757
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2018,308.784
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2019,306.574
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2013,50.651
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2014,57.996
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2015,58.656
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2016,58.221
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2017,55.644
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2018,57.466
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2019,56.353
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2013,46.616
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2014,43.207
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2015,41.149
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2016,39.864
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2017,37.432
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2018,41.207
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2019,43.989
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2013,51.844
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2014,55.567
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2015,59.522
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2016,62.851
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2017,66.147
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2018,70.443
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2019,73.728
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2013,3.7
